retailer,year,month,mpg,product,product_id,source_product,unit_type,quantity,cases_per_drp,cases,source_sheet,source_row,promo_id,promotion_type,date_source,product_pack_size,base_pack_size,conversion_note
NA-LOBLAWS,2026,September,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,3855.0,,3855.0,2026,2943,000ISOQK9,Flyer,2026-09-11,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,September,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,2223.0,,2223.0,2026,2947,000J3XWEK,TPR/ISF,2026-09-10,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,September,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,1697.0,,1697.0,2026,2958,000ISOPIV,Flyer,2026-09-25,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,October,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,1389.0,,1389.0,2026,2976,000J3XWF0,TPR/ISF,2026-10-01,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,November,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,3277.0,,3277.0,2026,3032,000IU2M9D,Flyer,2026-11-06,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,November,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,3277.0,,3277.0,2026,3034,000IU2N9Q,Flyer,2026-11-06,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,November,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,1562.0,,1562.0,2026,3043,000IU2M9M,Flyer,2026-11-13,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,November,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,2744.0,,2744.0,2026,3045,000IU2NB4,TPR/ISF,2026-11-13,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,November,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,1493.0,,1493.0,2026,3063,000J3XWES,TPR/ISF,2026-11-19,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,November,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,1619.0,,1619.0,2026,3071,000IU2M76,TPR/ISF,2026-11-27,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2026,December,Instant Coffee 12/100g,INSTANT COFFEE 12/100GR,TDIC-12/100,INSTANT COFFEE 12/100GR,CASE,1364.0,,1364.0,2026,3086,000J3XWFF,TPR/ISF,2026-12-03,Instant Coffee 12/100g,Instant Coffee 12/100g,Product-level forecast total cases
NA-LOBLAWS,2025,January,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1620.0,,1620.0,2025,3137,000HRCKY5,TPR/ISF,2025-01-01,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,March,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1811.0,,1811.0,2025,3322,000HRCL1A,TPR/ISF,2025-03-06,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,April,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1267.0,,1267.0,2025,3392,000I3IE5R,Flyer,2025-04-03,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,May,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1327.0,,1327.0,2025,3439,000IHCUE9,Flyer,2025-05-08,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,June,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1047.0,,1047.0,2025,3468,000IC8EJ3,Flyer,2025-06-05,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,June,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1427.0,,1427.0,2025,3475,000HRCKQB,TPR/ISF,2025-06-05,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,September,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1410.0,,1410.0,2025,3698,000INP7DR,Flyer,2025-09-11,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,September,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,850.0,,850.0,2025,3727,000IIYKBC,TPR/ISF,2025-09-25,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,November,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,936.0,,936.0,2025,3844,000HRCBFS,TPR/ISF,2025-11-06,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,November,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,936.0,,936.0,2025,3845,000HRCBFS,Flyer,2025-11-06,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,November,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,1137.0,,1137.0,2025,3956,000INP7EX,Flyer,2025-11-27,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,December,NComp 10/10ct,NCOMP 10/10CT,TDNC-10/10,NCOMP 10/10CT,CASE,777.0,,777.0,2025,3968,000IXI2OD,Special,2025-12-01,NComp 10/10ct,NComp 10/10ct,Product-level forecast total cases
NA-LOBLAWS,2025,March,R&G Large Bag 6/2lb,R&G LARGE BAG 6/2LB,TDRGLB-6/2,R&G LARGE BAG 6/2LB,CASE,362.0,,362.0,2025,3301,000I2FRSE,Flyer,2025-03-06,R&G Large Bag 6/2lb,R&G Large Bag 6/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,March,R&G Large Bag 6/2lb,R&G LARGE BAG 6/2LB,TDRGLB-6/2,R&G LARGE BAG 6/2LB,CASE,558.0,,558.0,2025,3321,000HRCL1A,TPR/ISF,2025-03-06,R&G Large Bag 6/2lb,R&G Large Bag 6/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,April,R&G Large Bag 6/2lb,R&G LARGE BAG 6/2LB,TDRGLB-6/2,R&G LARGE BAG 6/2LB,CASE,421.0,,421.0,2025,3391,000I3IE5R,Flyer,2025-04-03,R&G Large Bag 6/2lb,R&G Large Bag 6/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,April,R&G Large Bag 6/2lb,R&G LARGE BAG 6/2LB,TDRGLB-6/2,R&G LARGE BAG 6/2LB,CASE,283.0,,283.0,2025,3411,000I7W4S4,TPR/ISF,2025-04-17,R&G Large Bag 6/2lb,R&G Large Bag 6/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Bag 6/2lb,R&G LARGE BAG 6/2LB,TDRGLB-6/2,R&G LARGE BAG 6/2LB,CASE,132.0,,132.0,2025,3921,000ILE1RP,TPR/ISF,2025-11-20,R&G Large Bag 6/2lb,R&G Large Bag 6/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Bag 8/2lb,R&G LARGE BAG 8/2LB,TDRGLB-8/2,R&G LARGE BAG 8/2LB,CASE,15.0,,15.0,2025,3612,000IISCXW,Flyer,2025-08-14,R&G Large Bag 8/2lb,R&G Large Bag 8/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Bag 8/2lb,R&G LARGE BAG 8/2LB,TDRGLB-8/2,R&G LARGE BAG 8/2LB,CASE,10.0,,10.0,2025,3635,000IISD01,TPR/ISF,2025-08-21,R&G Large Bag 8/2lb,R&G Large Bag 8/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,October,R&G Large Bag 8/2lb,R&G LARGE BAG 8/2LB,TDRGLB-8/2,R&G LARGE BAG 8/2LB,CASE,14.0,,14.0,2025,3806,000IJJ5Z9,TPR/ISF,2025-10-23,R&G Large Bag 8/2lb,R&G Large Bag 8/2lb,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Large Can 6/930g,TDL COFFEE FINE/DARK HALF DRP 126/930GR,6320909464,TDL COFFEE FINE/DARK HALF DRP 126/930GR,DRP,0.0,21.0,0.0,2025,3103,000I4C94W,TPR/ISF,2025-01-01,R&G Large Can 126/930g,R&G Large Can 6/930g,Display pack 126/930G converted to regular case pack 6/930G
NA-LOBLAWS,2025,January,R&G Large Can 6/930g,TDL COFFEE FINE/DARK HALF DRP 126/930GR,6320909464,TDL COFFEE FINE/DARK HALF DRP 126/930GR,DRP,0.0,21.0,0.0,2025,3111,000I4C93J,TPR/ISF,2025-01-01,R&G Large Can 126/930g,R&G Large Can 6/930g,Display pack 126/930G converted to regular case pack 6/930G
NA-LOBLAWS,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,128.0,,128.0,2025,3107,000I4C94W,TPR/ISF,2025-01-01,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,128.0,,128.0,2025,3118,000I4C93J,TPR/ISF,2025-01-01,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,385.0,,385.0,2025,3128,000HRCCZN,TPR/ISF,2025-01-01,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,1975.0,,1975.0,2025,3194,000HRCIU1,TPR/ISF,2025-01-23,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,February,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,25439.0,,25439.0,2025,3240,000HRCNFZ,TPR/ISF,2025-02-13,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,February,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5032.0,,5032.0,2025,3288,000HZ6FK1,TPR/ISF,2025-02-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,February,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5032.0,,5032.0,2025,3292,000HZ5Q0G,Flyer,2025-02-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,TDL COFFEE FINE/DARK HALF DRP 126/930GR,6320909464,TDL COFFEE FINE/DARK HALF DRP 126/930GR,DRP,0.0,21.0,0.0,2025,3330,000I2SQ1W,Flyer & Display,2025-03-13,R&G Large Can 126/930g,R&G Large Can 6/930g,Display pack 126/930G converted to regular case pack 6/930G
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 126/930GR,TDRGLC-126/930,R&G LARGE CAN 126/930GR,DRP,0.0,21.0,0.0,2025,3337,000I2SQ1W,Flyer,2025-03-13,R&G Large Can 126/930g,R&G Large Can 6/930g,Display pack 126/930G converted to regular case pack 6/930G
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 126/930GR,TDRGLC-126/930,R&G LARGE CAN 126/930GR,DRP,0.0,21.0,0.0,2025,3338,000I2SQ1W,Flyer & Display,2025-03-13,R&G Large Can 126/930g,R&G Large Can 6/930g,Display pack 126/930G converted to regular case pack 6/930G
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5808.0,,5808.0,2025,3309,000HZST96,TPR/ISF,2025-03-06,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,10589.0,,10589.0,2025,3320,000HRCL1A,TPR/ISF,2025-03-06,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,3929.0,,3929.0,2025,3327,000I2B828,Flyer,2025-03-13,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,3929.0,,3929.0,2025,3336,000I2SQ1W,Flyer,2025-03-13,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,8423.0,,8423.0,2025,3349,000I2B81O,TPR/ISF,2025-03-13,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,April,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4884.0,,4884.0,2025,3378,000I3IE54,Flyer,2025-04-03,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,April,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4884.0,,4884.0,2025,3382,000I2SQ32,Flyer,2025-04-03,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,April,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,7894.0,,7894.0,2025,3390,000I3IE5R,Flyer,2025-04-03,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,April,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4528.0,,4528.0,2025,3410,000I7W4S4,TPR/ISF,2025-04-17,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,April,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,3010.0,,3010.0,2025,3419,000I4BYWX,TPR/ISF,2025-04-24,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 126/930GR,TDRGLC-126/930,R&G LARGE CAN 126/930GR,DRP,5.0,21.0,105.0,2025,3611,000IISCXW,Display,2025-08-14,R&G Large Can 126/930g,R&G Large Can 6/930g,Display pack 126/930G converted to regular case pack 6/930G
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4805.0,,4805.0,2025,3595,000IJRFVX,TPR/ISF,2025-08-14,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4805.0,,4805.0,2025,3596,000IJRFVX,Flyer,2025-08-14,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5826.0,,5826.0,2025,3603,000IL629G,TPR/ISF,2025-08-14,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5826.0,,5826.0,2025,3608,000IISCXW,TPR/ISF,2025-08-14,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5826.0,,5826.0,2025,3609,000IISCXW,Flyer,2025-08-14,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5826.0,,5826.0,2025,3610,000IISCXW,Flyer & Display,2025-08-14,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,2065.0,,2065.0,2025,3620,000IJJ5XT,TPR/ISF,2025-08-21,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,2065.0,,2065.0,2025,3634,000IISD01,TPR/ISF,2025-08-21,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,5523.0,,5523.0,2025,3665,000IISD0A,TPR/ISF,2025-08-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,September,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,2232.0,,2232.0,2025,3684,000IJRFWB,Flyer,2025-09-11,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,October,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,13520.0,,13520.0,2025,3798,000IM99I4,TPR/ISF,2025-10-16,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,October,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,2370.0,,2370.0,2025,3805,000IJJ5Z9,TPR/ISF,2025-10-23,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,October,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,3271.0,,3271.0,2025,3822,000IJJ60H,TPR/ISF,2025-10-30,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,TDL COFFEE FINE/DARK 1/2 DRP 126/1 EA,6320923707,TDL COFFEE FINE/DARK 1/2 DRP 126/1 EA,DRP,73.0,21.0,1533.0,2025,3865,000IJ3E1Z,TPR/ISF,2025-11-06,R&G Large Can 126/930g,R&G Large Can 6/930g,Display pack 126/930G converted to regular case pack 6/930G
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,10153.0,,10153.0,2025,3861,000IL5M1D,TPR/ISF,2025-11-06,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,10153.0,,10153.0,2025,3867,000IJ3E1Z,TPR/ISF,2025-11-06,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,10153.0,,10153.0,2025,3873,000IL5M1O,Flyer,2025-11-06,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,7080.0,,7080.0,2025,3890,000IK4C6X,TPR/ISF,2025-11-13,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,9566.0,,9566.0,2025,3895,000HRCFIH,Flyer,2025-11-13,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,13506.0,,13506.0,2025,3900,000INUPG8,TPR/ISF,2025-11-13,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4665.0,,4665.0,2025,3918,000ILE1RP,TPR/ISF,2025-11-20,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4665.0,,4665.0,2025,3919,000ILE1RP,Flyer,2025-11-20,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,4665.0,,4665.0,2025,3920,000ILE1RP,Flyer & Display,2025-11-20,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2026,May,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,2319.0,,2319.0,2026,2831,000JD0OL7,TPR/ISF,2026-05-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2026,June,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,2784.0,,2784.0,2026,2843,000JD0OM5,TPR/ISF,2026-06-18,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2026,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,2395.0,,2395.0,2026,2884,000JE7SHU,TPR/ISF,2026-08-06,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/283g,R&G SMALL BAG 6/283GR,TDRGSB-6/283,R&G SMALL BAG 6/283GR,CASE,0.0,,0.0,2025,3117,000I4C93J,TPR/ISF,2025-01-01,R&G Small Bag 6/283g,R&G Small Bag 6/283g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,TDL ORG/DR COFFEE DISPLAY 48/300 GR,6320912139,TDL ORG/DR COFFEE DISPLAY 48/300 GR,DRP,0.0,8.0,0.0,2025,3110,000I4C93J,TPR/ISF,2025-01-01,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,493.0,,493.0,2025,3116,000I4C93J,TPR/ISF,2025-01-01,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,48839.0,,48839.0,2025,3141,000HRCM9M,Display,2025-01-01,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,5394.0,,5394.0,2025,3155,000HRCEY4,TPR/ISF,2025-01-02,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,33313.0,,33313.0,2025,3185,000HRCFXX,TPR/ISF,2025-01-16,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,17106.0,,17106.0,2025,3189,000HRCBPV,Flyer,2025-01-17,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,9681.0,,9681.0,2025,3199,000HRCIVL,TPR/ISF,2025-01-23,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,8727.0,,8727.0,2025,3203,000I1LHQZ,TPR/ISF,2025-01-30,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-LOBLAWS,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,8727.0,,8727.0,2025,3207,000HRCF4O,TPR/ISF,2025-01-30,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
